port_name,year,month,num_of_ship,num_of_delay,total_congestion_time,act,aact,acr
TanjungPelepas,2020,5,345,32,772.2258348,2.238335753043478,24.1320573375,0.0927536231884058
TanjungPelepas,2020,6,343,38,570.8255543,1.664214444023324,15.0217251131579,0.1107871720116618
TanjungPelepas,2020,7,357,35,438.8444407,1.229256136414566,12.53841259142857,0.0980392156862745
TanjungPelepas,2020,8,348,26,313.8086075,0.9017488721264368,12.06956182692308,0.0747126436781609
TanjungPelepas,2020,9,360,60,1214.3655473,3.373237631388889,20.23942578833333,0.1666666666666667
TanjungPelepas,2020,10,346,100,2755.9452983,7.965159821676301,27.559452983,0.2890173410404624
TanjungPelepas,2020,11,343,77,1949.498898,5.683670256559767,25.31816750649351,0.2244897959183673
TanjungPelepas,2020,12,392,72,1289.1363609,3.288613165561225,17.90467167916667,0.1836734693877551
TanjungPelepas,2021,1,364,86,2201.5213674,6.048135624725275,25.59908566744186,0.2362637362637363
TanjungPelepas,2021,2,344,83,2079.901392,6.046224976744186,25.05905291566265,0.2412790697674419
TanjungPelepas,2021,3,364,48,857.1258358,2.354741307142857,17.85678824583333,0.1318681318681319
TanjungPelepas,2021,4,343,79,3269.6605523,9.53253805335277,41.38810825696203,0.2303206997084548
TanjungPelepas,2021,5,336,112,4034.8563245,12.00850096577381,36.02550289732143,0.3333333333333333
TanjungPelepas,2021,6,342,64,1641.175295,4.79875817251462,25.643363984375,0.1871345029239766
TanjungPelepas,2021,7,361,75,1640.1430642,4.543332587811634,21.86857418933333,0.2077562326869806
TanjungPelepas,2021,8,348,73,1555.8697376,4.470890050574712,21.31328407671233,0.2097701149425287
TanjungPelepas,2021,9,327,78,2085.0233395,6.376218163608563,26.73106845512821,0.2385321100917431
TanjungPelepas,2021,10,321,139,6753.795847,21.0398624517134,48.58845933093525,0.4330218068535825
TanjungPelepas,2021,11,314,115,6322.075275,20.1339976910828,54.97456760869565,0.3662420382165605
TanjungPelepas,2021,12,314,94,2960.8355472,9.429412570700636,31.49825050212766,0.2993630573248408
TanjungPelepas,2022,1,337,109,3447.4682937,10.22987624243323,31.62814948348624,0.3234421364985163
TanjungPelepas,2022,2,293,32,1026.611652,3.503794034129693,32.081614125,0.1092150170648464
TanjungPelepas,2022,3,348,58,1311.5852808,3.768923220689655,22.61353932413793,0.1666666666666667
TanjungPelepas,2022,4,319,51,918.2563932,2.878546687147336,18.00502731764706,0.1598746081504702
TanjungPelepas,2022,5,351,79,2074.302196,5.909692866096866,26.25698982278481,0.2250712250712251
TanjungPelepas,2022,6,348,73,1738.5986171,4.995973037643678,23.81641941232877,0.2097701149425287
TanjungPelepas,2022,7,355,136,3723.816129,10.48962289859155,27.38100094852941,0.3830985915492958
TanjungPelepas,2022,8,343,100,2621.9827723,7.644264642274052,26.219827723,0.2915451895043732
TanjungPelepas,2022,9,293,63,1341.8677719,4.579753487713311,21.29948844285714,0.2150170648464164
TanjungPelepas,2022,10,301,60,1866.221656,6.200071946843853,31.10369426666666,0.1993355481727575
TanjungPelepas,2022,11,285,52,892.0352794,3.12994834877193,17.15452460384616,0.1824561403508772
TanjungPelepas,2022,12,312,49,815.2711098,2.613048428846154,16.63818591428571,0.157051282051282
TanjungPelepas,2023,1,298,42,997.4197135,3.347046018456376,23.74808841666666,0.1409395973154362
TanjungPelepas,2023,2,254,35,688.2197191,2.709526453149606,19.66342054571428,0.1377952755905512
TanjungPelepas,2023,3,309,51,1374.8208435,4.449258393203883,26.95727144117647,0.1650485436893204
TanjungPelepas,2023,4,303,85,1862.2439069,6.146019494719472,21.90875184588235,0.2805280528052805
TanjungPelepas,2023,5,339,43,886.5641535,2.615233491150442,20.61777101162791,0.1268436578171092
TanjungPelepas,2023,6,302,34,573.405002,1.898692059602649,16.864853,0.1125827814569536
TanjungPelepas,2023,7,321,47,966.6549954,3.011386278504673,20.56712756170213,0.146417445482866
TanjungPelepas,2023,8,318,39,788.2491679999999,2.478770968553459,20.21151712820513,0.1226415094339623
TanjungPelepas,2023,9,298,47,895.6497265,3.005535994966443,19.05637715957447,0.1577181208053691
TanjungPelepas,2023,10,292,56,1370.0758023,4.692040418835616,24.46563932678571,0.1917808219178082
TanjungPriok,2017,1,237,137,3071.3326865,12.95920964767932,22.41848676277372,0.5780590717299579
TanjungPriok,2017,2,224,141,3618.770246,16.1552243125,25.66503720567376,0.6294642857142857
TanjungPriok,2017,3,269,158,2895.687265,10.76463667286245,18.3271345886076,0.587360594795539
TanjungPriok,2017,4,260,145,3800.052341,14.61558592692308,26.20725752413793,0.5576923076923077
TanjungPriok,2017,5,281,188,3892.154858,13.85108490391459,20.70295137234043,0.6690391459074733
TanjungPriok,2017,6,218,126,2589.2301884,11.87720269908257,20.54944593968254,0.5779816513761468
TanjungPriok,2017,7,250,147,2801.4486555,11.205794622,19.05747384693877,0.588
TanjungPriok,2017,8,273,165,2820.924707,10.33305753479853,17.09651337575758,0.6043956043956044
TanjungPriok,2017,9,253,161,2489.4795117,9.839839967193676,15.46260566273292,0.6363636363636364
TanjungPriok,2017,10,255,147,2148.349168,8.424898698039216,14.61462019047619,0.5764705882352941
TanjungPriok,2017,11,260,129,1931.1015597,7.427313691153846,14.96977953255814,0.4961538461538462
TanjungPriok,2017,12,274,163,2420.1768165,8.832762104014598,14.84771053067485,0.5948905109489051
TanjungPriok,2018,1,290,161,3528.447829,12.16706147931034,21.91582502484472,0.5551724137931034
TanjungPriok,2018,2,259,140,2460.8579605,9.501382086872589,17.57755686071429,0.5405405405405406
TanjungPriok,2018,3,284,141,2750.889441,9.686230426056335,19.50985419148936,0.4964788732394366
TanjungPriok,2018,4,266,132,2817.1751795,10.59088413345865,21.34223620833333,0.4962406015037594
TanjungPriok,2018,5,284,154,3165.257001,11.14527113028169,20.55361688961039,0.5422535211267606
TanjungPriok,2018,6,192,80,2673.893625,13.926529296875,33.4236703125,0.4166666666666667
TanjungPriok,2018,7,259,101,1743.2485085,6.730689222007722,17.25988622277228,0.38996138996139
TanjungPriok,2018,8,275,103,1762.7174255,6.409881547272727,17.11376141262136,0.3745454545454546
TanjungPriok,2018,9,270,120,1966.974724,7.28509157037037,16.39145603333333,0.4444444444444444
TanjungPriok,2018,10,272,108,2470.645842,9.083256772058824,22.87635038888889,0.3970588235294117
TanjungPriok,2018,11,269,116,2787.0480523,10.36077342862453,24.02627631293104,0.4312267657992565
TanjungPriok,2018,12,261,98,2173.115821,8.32611425670498,22.17465123469388,0.3754789272030651
TanjungPriok,2019,1,273,102,3072.714446,11.25536427106227,30.12465143137255,0.3736263736263736
TanjungPriok,2019,2,230,107,2732.6208173,11.88096007521739,25.53851231121496,0.4652173913043478
TanjungPriok,2019,3,280,89,1945.0108255,6.946467233928572,21.85405421910112,0.3178571428571428
TanjungPriok,2019,4,269,137,3592.926661,13.35660468773234,26.22574205109489,0.5092936802973977
TanjungPriok,2019,5,263,108,2325.7572533,8.843183472623576,21.53478938240741,0.4106463878326996
TanjungPriok,2019,6,196,77,1759.9102613,8.97913398622449,22.85597741948052,0.3928571428571428
TanjungPriok,2019,7,282,126,2614.0005404,9.269505462411349,20.74603603492064,0.4468085106382979
TanjungPriok,2019,8,264,118,2467.1464185,9.345251585227272,20.90802049576271,0.446969696969697
TanjungPriok,2019,9,264,103,2764.132184,10.47019766666667,26.83623479611651,0.3901515151515151
TanjungPriok,2019,10,271,121,3033.702761,11.19447513284133,25.0719236446281,0.4464944649446494
TanjungPriok,2019,11,270,109,2839.1847048,10.51549890666667,26.04756609908257,0.4037037037037037
TanjungPriok,2019,12,245,121,2231.8074984,9.109418360816326,18.44469006942149,0.4938775510204081
TanjungPriok,2020,1,299,156,4742.668068,15.86176611371237,30.40171838461539,0.5217391304347826
TanjungPriok,2020,2,225,140,2545.4511,11.313116,18.18179357142857,0.6222222222222222
TanjungPriok,2020,3,269,220,3548.0683206,13.18984505799257,16.12758327545454,0.8178438661710037
TanjungPriok,2020,4,254,223,3771.874462,14.84989945669291,16.91423525560538,0.8779527559055118
TanjungPriok,2020,5,224,189,3931.692769,17.55219986160714,20.80260724338624,0.84375
TanjungPriok,2020,6,247,196,2489.0650037,10.07718624979757,12.69931124336735,0.7935222672064778
TanjungPriok,2020,7,256,214,3238.948074,12.6521409140625,15.13527137383178,0.8359375
TanjungPriok,2020,8,251,215,3009.430255,11.98976197211155,13.99735002325581,0.8565737051792829
TanjungPriok,2020,9,253,210,3600.04919,14.22944343873518,17.14309138095238,0.8300395256916996
TanjungPriok,2020,10,242,200,2597.717778,10.73437098347108,12.98858889,0.8264462809917356
TanjungPriok,2020,11,238,186,2427.819733,10.20092324789916,13.05279426344086,0.7815126050420168
TanjungPriok,2020,12,255,210,2877.8710708,11.28576890509804,13.70414795619048,0.8235294117647058
TanjungPriok,2021,1,249,203,3393.500001,13.62851406024096,16.71674877339901,0.8152610441767069
TanjungPriok,2021,2,237,197,3313.18307,13.97967540084388,16.81818817258883,0.8312236286919831
TanjungPriok,2021,3,245,205,3020.787794,12.32974609795918,14.73555021463415,0.8367346938775511
TanjungPriok,2021,4,254,216,2905.847257,11.44034353149606,13.45299656018518,0.8503937007874016
TanjungPriok,2021,5,230,191,4257.493396,18.51084085217391,22.29054134031414,0.8304347826086956
TanjungPriok,2021,6,242,206,3464.700268,14.31694325619835,16.81893333980582,0.8512396694214877
TanjungPriok,2021,7,249,207,3707.654446,14.89017849799197,17.9113741352657,0.8313253012048193
TanjungPriok,2021,8,236,194,2992.769457,12.68122651271186,15.42664668556701,0.8220338983050848
TanjungPriok,2021,9,224,184,3078.176944,13.74186135714286,16.72922252173913,0.8214285714285714
TanjungPriok,2021,10,245,200,3107.673339,12.6843809755102,15.538366695,0.8163265306122449
TanjungPriok,2021,11,239,195,2851.752763,11.93201992887029,14.62437314358974,0.8158995815899581
TanjungPriok,2021,12,262,216,3205.127249,12.23331011068702,14.8385520787037,0.8244274809160306
TanjungPriok,2022,1,259,217,3583.725818,13.83677922007722,16.51486552073733,0.8378378378378378
TanjungPriok,2022,2,252,221,3600.575523,14.28799810714286,16.29219693665159,0.876984126984127
TanjungPriok,2022,3,238,206,3308.815817,13.90258746638655,16.0622127038835,0.865546218487395
TanjungPriok,2022,4,228,192,2988.626679,13.10801175,15.565763953125,0.8421052631578947
TanjungPriok,2022,5,212,187,2954.944997,13.93841979716981,15.80184490374332,0.8820754716981132
TanjungPriok,2022,6,255,216,3255.374991,12.76617643529412,15.07118051388889,0.8470588235294118
TanjungPriok,2022,7,245,212,2597.669195,10.60273140816327,12.25315658018868,0.8653061224489796
TanjungPriok,2022,8,252,219,3321.373359,13.18005301190476,15.16608839726027,0.8690476190476191
TanjungPriok,2022,9,197,167,1944.7522255,9.871838708121826,11.64522290718563,0.8477157360406091
TanjungPriok,2022,10,215,178,2412.838047,11.22250254418605,13.55526992696629,0.827906976744186
TanjungPriok,2022,11,215,183,2908.281403,13.52689024651163,15.89224810382514,0.8511627906976744
TanjungPriok,2022,12,209,160,2139.5983328,10.23731259712919,13.37248958,0.7655502392344498
TanjungPriok,2023,1,216,124,2232.695829,10.33655476388889,18.00561152419355,0.5740740740740741
TanjungPriok,2023,2,191,95,2211.4352789,11.57819517748691,23.27826609368421,0.4973821989528796
TanjungPriok,2023,3,219,115,1854.7216695,8.469048719178081,16.1280145173913,0.5251141552511416
TanjungPriok,2023,4,190,91,2394.2902676,12.60152772421053,26.31088206153846,0.4789473684210526
TanjungPriok,2023,5,219,102,2340.0174902,10.68501137077626,22.94134794313725,0.4657534246575342
TanjungPriok,2023,6,209,105,1910.4308498,9.140817463157894,18.19457952190476,0.5023923444976076
TanjungPriok,2023,7,212,78,1639.6891721,7.734382887264151,21.0216560525641,0.3679245283018868
TanjungPriok,2023,8,204,83,1948.848343,9.553178151960784,23.48010051807229,0.4068627450980392
TanjungPriok,2023,9,200,73,1065.6238989,5.3281194945,14.59758765616438,0.365
TanjungPriok,2023,10,197,73,1357.5122373,6.890925062436548,18.59605804520548,0.3705583756345178
Tianjin,2017,1,297,122,2788.829391,9.38999794949495,22.85925730327869,0.4107744107744108
Tianjin,2017,2,271,81,1677.750609,6.190961656826568,20.71297048148148,0.2988929889298893
Tianjin,2017,3,348,100,2130.7238014,6.122769544252874,21.307238014,0.2873563218390804
Tianjin,2017,4,334,89,1975.9775236,5.916100370059881,22.20199464719101,0.2664670658682635
Tianjin,2017,5,348,93,2033.351542,5.842964201149425,21.86399507526881,0.2672413793103448
Tianjin,2017,6,342,98,2037.744383,5.958316909356725,20.79331003061224,0.2865497076023392
Tianjin,2017,7,360,109,1887.5339333,5.243149814722223,17.31682507614679,0.3027777777777778
Tianjin,2017,8,348,95,1849.2617228,5.313970467816092,19.46591287157895,0.2729885057471265
Tianjin,2017,9,339,100,1692.236945,4.991849395280236,16.92236945,0.2949852507374631
Tianjin,2017,10,327,121,2103.839772,6.433760770642201,17.38710555371901,0.3700305810397553
Tianjin,2017,11,340,106,1944.3719887,5.718741143235294,18.34313196886793,0.3117647058823529
Tianjin,2017,12,349,83,1489.0249899,4.266547248997135,17.94006011927711,0.2378223495702006
Tianjin,2018,1,366,112,3058.263012,8.355909868852459,27.30591975,0.3060109289617486
Tianjin,2018,2,281,88,1763.338767,6.275226928825623,20.03794053409091,0.3131672597864769
Tianjin,2018,3,367,166,4830.1112817,13.1610661626703,29.09705591385542,0.4523160762942779
Tianjin,2018,4,367,137,3079.8925187,8.392077707629428,22.48096728978102,0.3732970027247957
Tianjin,2018,5,392,128,2086.1003657,5.321684606377551,16.29765910703125,0.3265306122448979
Tianjin,2018,6,375,105,2274.4554099,6.065214426400001,21.66148009428571,0.28
Tianjin,2018,7,357,106,2443.1747435,6.843626732492997,23.04881833490566,0.2969187675070028
Tianjin,2018,8,346,123,2840.2137073,8.208710136705202,23.09116835203252,0.3554913294797688
Tianjin,2018,9,347,82,2113.3827636,6.090440240922191,25.77296053170732,0.2363112391930836
Tianjin,2018,10,330,103,3167.8016326,9.599398886666668,30.75535565631068,0.3121212121212121
Tianjin,2018,11,334,108,2168.9547131,6.493876386526946,20.08291401018518,0.3233532934131736
Tianjin,2018,12,335,98,2509.3816735,7.490691562686568,25.60593544387755,0.2925373134328358
Tianjin,2019,1,337,100,2345.0578122,6.958628522848665,23.450578122,0.2967359050445104
Tianjin,2019,2,242,63,1454.4958385,6.010313382231405,23.08723553174603,0.2603305785123967
Tianjin,2019,3,352,80,1556.1564067,4.420898882670454,19.45195508375,0.2272727272727273
Tianjin,2019,4,328,79,1328.2261022,4.049469823780488,16.81298863544304,0.2408536585365854
Tianjin,2019,5,347,98,2438.615846,7.027711371757926,24.88383516326531,0.2824207492795389
Tianjin,2019,6,349,92,2414.2691837,6.917676744126075,26.24205634456522,0.2636103151862464
Tianjin,2019,7,351,95,1942.7175246,5.534807762393163,20.44965815368421,0.2706552706552707
Tianjin,2019,8,336,88,2261.23694,6.729871845238096,25.69587431818182,0.2619047619047619
Tianjin,2019,9,332,84,1612.968612,4.858339192771084,19.20200728571429,0.2530120481927711
Tianjin,2019,10,299,91,2024.199451,6.769897829431438,22.24395001098901,0.3043478260869565
Tianjin,2019,11,348,99,1840.1224909,5.287708307183908,18.58709586767677,0.2844827586206897
Tianjin,2019,12,329,107,2038.7680832,6.196863474772036,19.05390731962617,0.3252279635258359
Tianjin,2020,1,342,103,2793.3097433,8.167572348830408,27.11951207087379,0.3011695906432749
Tianjin,2020,2,237,97,3898.1785824,16.44801089620253,40.18740806597938,0.4092827004219409
Tianjin,2020,3,328,129,4062.49307,12.38564960365854,31.49219434108527,0.3932926829268293
Tianjin,2020,4,333,117,2338.476927,7.022453234234234,19.98698228205128,0.3513513513513514
Tianjin,2020,5,330,107,3071.1052689,9.306379602727272,28.70191840093458,0.3242424242424242
Tianjin,2020,6,320,100,2371.245558,7.41014236875,23.71245558,0.3125
Tianjin,2020,7,351,85,1434.0166694,4.085517576638177,16.87078434588235,0.2421652421652422
Tianjin,2020,8,334,101,2184.9161018,6.541664975449102,21.63283269108911,0.3023952095808383
Tianjin,2020,9,312,79,1665.777494,5.339030429487179,21.08579106329114,0.2532051282051282
Tianjin,2020,10,320,68,1360.345281,4.251079003125,20.00507766176471,0.2125
Tianjin,2020,11,321,111,2537.4536109,7.904839909345794,22.85994244054054,0.3457943925233645
Tianjin,2020,12,349,119,2703.503909,7.746429538681949,22.71852024369748,0.3409742120343839
Tianjin,2021,1,307,110,3064.494419,9.982066511400651,27.85904017272727,0.3583061889250814
Tianjin,2021,2,255,83,2074.1072253,8.133753824705881,24.98924367831325,0.3254901960784314
Tianjin,2021,3,341,165,4114.672236,12.06648749560117,24.93740749090909,0.4838709677419355
Tianjin,2021,4,331,119,2208.4216909,6.67196885468278,18.5581654697479,0.3595166163141994
Tianjin,2021,5,334,125,2896.303634,8.671567766467065,23.170429072,0.374251497005988
Tianjin,2021,6,291,107,3051.128933,10.48497915120275,28.5152236728972,0.3676975945017182
Tianjin,2021,7,307,118,3276.9366735,10.6740608257329,27.77064977542373,0.3843648208469055
Tianjin,2021,8,311,89,1806.5344305,5.808792381028939,20.29813966853933,0.2861736334405145
Tianjin,2021,9,279,94,1764.4230515,6.324096958781363,18.77045799468085,0.3369175627240144
Tianjin,2021,10,292,76,1541.330539,5.278529243150685,20.2806649868421,0.2602739726027397
Tianjin,2021,11,281,143,5064.017825,18.02141574733096,35.41271206293706,0.5088967971530249
Tianjin,2021,12,288,90,1515.68223,5.262785520833333,16.84091366666667,0.3125
Tianjin,2022,1,260,79,1563.535853,6.013599434615385,19.79159307594937,0.3038461538461538
Tianjin,2022,2,238,67,1768.59027,7.431051554621848,26.39686970149254,0.2815126050420168
Tianjin,2022,3,272,93,1946.55945,7.15646856617647,20.93074677419355,0.3419117647058824
Tianjin,2022,4,238,61,1398.1308482,5.874499362184873,22.92017783934426,0.2563025210084033
Tianjin,2022,5,247,64,1550.052497,6.275516182186236,24.219570265625,0.2591093117408907
Tianjin,2022,6,221,62,1265.4369421,5.725959014027149,20.41027325967742,0.2805429864253394
Tianjin,2022,7,222,41,676.7955577,3.048628638288288,16.50720872439025,0.1846846846846847
Tianjin,2022,8,213,36,844.2933325,3.963818462441315,23.45259256944444,0.1690140845070423
Tianjin,2022,9,196,42,835.6930525,4.263740063775511,19.89745363095238,0.2142857142857143
Tianjin,2022,10,206,102,2170.1941923,10.53492326359223,21.27641365,0.4951456310679612
Tianjin,2022,11,237,103,2064.2299993,8.709831220675106,20.04106795436893,0.4345991561181435
Tianjin,2022,12,229,86,1856.641933,8.107606694323145,21.58885968604651,0.3755458515283843
Tianjin,2023,1,189,52,1302.0511265,6.889159399470899,25.03944474038462,0.2751322751322751
Tianjin,2023,2,206,62,2089.7636111,10.14448354902913,33.7058646951613,0.3009708737864077
Tianjin,2023,3,245,85,2124.511966,8.671477412244897,24.99425842352941,0.3469387755102041
Tianjin,2023,4,231,76,1881.853334,8.146551229437229,24.76122807894737,0.329004329004329
Tianjin,2023,5,246,93,2371.608325,9.64068424796748,25.50116478494624,0.3780487804878049
Tianjin,2023,6,253,81,2453.3702585,9.69711564624506,30.28852170987654,0.3201581027667984
Tianjin,2023,7,256,74,1897.3788974,7.41163631796875,25.64025537027027,0.2890625
Tianjin,2023,8,239,59,1538.2291686,6.436105307949791,26.07168082372882,0.2468619246861925
Tianjin,2023,9,238,65,1220.7697158,5.129284520168068,18.78107255076923,0.273109243697479
Tianjin,2023,10,207,62,1690.943324,8.168808328502417,27.27327941935484,0.2995169082125604
Valencia,2017,1,224,72,1240.8320798,5.539428927678571,17.23377888611111,0.3214285714285715
Valencia,2017,2,201,70,1508.927274,7.507100865671641,21.55610391428571,0.3482587064676617
Valencia,2017,3,246,77,1808.0421234,7.349764729268293,23.48106653766234,0.3130081300813008
Valencia,2017,4,256,73,1329.7297576,5.194256865625,18.21547613150685,0.28515625
Valencia,2017,5,254,85,1456.0312019,5.732406306692914,17.12977884588235,0.3346456692913386
Valencia,2017,6,227,82,1392.4509298,6.134145065198238,16.9811089,0.3612334801762114
Valencia,2017,7,243,98,3002.973301,12.35791481893004,30.64258470408163,0.4032921810699588
Valencia,2017,8,238,48,915.8932882,3.848291126890756,19.08111017083333,0.2016806722689076
Valencia,2017,9,248,69,1296.0612233,5.226053319758064,18.78349598985507,0.2782258064516129
Valencia,2017,10,115,25,298.7640707,2.597948440869565,11.950562828,0.2173913043478261
Valencia,2017,11,229,35,525.814615,2.296133689956332,15.02327471428571,0.1528384279475982
Valencia,2017,12,218,26,433.6149919,1.98905959587156,16.67749968846154,0.1192660550458716
Valencia,2018,1,228,35,669.5047887,2.936424511842105,19.12870824857143,0.1535087719298246
Valencia,2018,2,217,43,900.8828319,4.151533787557604,20.95076353255814,0.1981566820276498
Valencia,2018,3,232,48,1129.9518043,4.870481915086208,23.54066258958333,0.2068965517241379
Valencia,2018,4,235,40,505.1015972,2.149368498723404,12.62753993,0.1702127659574468
Valencia,2018,5,247,53,637.0199527,2.579028148582996,12.01924439056604,0.2145748987854251
Valencia,2018,6,227,40,332.2041474,1.463454393832599,8.305103685,0.1762114537444934
Valencia,2018,7,237,74,1224.7685768,5.167799902109705,16.55092671351352,0.3122362869198312
Valencia,2018,8,246,55,1091.6826201,4.43773422804878,19.84877491090909,0.2235772357723577
Valencia,2018,9,234,57,743.8858251,3.178999252564103,13.05062851052632,0.2435897435897436
Valencia,2018,10,252,63,1149.9738878,4.563388443650794,18.25355377460318,0.25
Valencia,2018,11,228,60,791.8377845,3.472972739035088,13.19729640833333,0.2631578947368421
Valencia,2018,12,238,53,950.8099806,3.994999918487395,17.93981095471698,0.2226890756302521
Valencia,2019,1,240,62,1126.8705599,4.695293999583333,18.17533161129032,0.2583333333333334
Valencia,2019,2,225,51,771.2569393,3.427808619111111,15.12268508431372,0.2266666666666667
Valencia,2019,3,262,74,1146.3461334,4.375366921374045,15.49116396486486,0.2824427480916031
Valencia,2019,4,241,64,1605.5422133,6.66200088506224,25.0865970828125,0.2655601659751037
Valencia,2019,5,248,58,1114.4683254,4.493823892741935,19.21497112758621,0.2338709677419355
Valencia,2019,6,234,58,794.8913826,3.396971720512821,13.70502383793104,0.2478632478632479
Valencia,2019,7,248,62,1004.7908492,4.05157600483871,16.20630401935484,0.25
Valencia,2019,8,246,66,834.6461103,3.392870367073171,12.64615318636364,0.2682926829268293
Valencia,2019,9,232,63,1394.3316576,6.010050248275863,22.13224853333334,0.271551724137931
Valencia,2019,10,263,62,1505.2005614,5.723196050950571,24.27742840967742,0.2357414448669201
Valencia,2019,11,233,49,1170.5010951,5.023609850214592,23.88777745102041,0.2103004291845494
Valencia,2019,12,218,63,1300.289995,5.964633004587157,20.63952373015873,0.2889908256880734
Valencia,2020,1,264,73,1617.1786226,6.125676600757576,22.15313181643835,0.2765151515151515
Valencia,2020,2,233,67,1117.1510995,4.794639912017168,16.67389700746269,0.2875536480686695
Valencia,2020,3,238,67,1686.9055623,7.087838497058823,25.17769495970149,0.2815126050420168
Valencia,2020,4,223,46,677.9433368,3.040104649327354,14.73789862608696,0.2062780269058296
Valencia,2020,5,232,47,1015.0458148,4.375197477586207,21.59671946382979,0.2025862068965517
Valencia,2020,6,233,50,976.3630613,4.19039940472103,19.527261226,0.2145922746781116
Valencia,2020,7,242,54,1018.8919588,4.210297350413224,18.86836960740741,0.2231404958677686
Valencia,2020,8,251,69,1275.647767,5.082262019920319,18.48764879710145,0.2749003984063745
Valencia,2020,9,252,60,1461.4777597,5.799514919444444,24.35796266166667,0.2380952380952381
Valencia,2020,10,272,75,2316.2971886,8.5157984875,30.88396251466667,0.2757352941176471
Valencia,2020,11,233,63,1352.1313986,5.803139049785408,21.46240315238095,0.2703862660944206
Valencia,2020,12,244,57,1283.239443,5.259178045081967,22.51297268421052,0.2336065573770492
Valencia,2021,1,237,61,1829.5339105,7.719552364978903,29.99235918852459,0.2573839662447258
Valencia,2021,2,217,44,743.2847186,3.425275200921659,16.89283451363636,0.2027649769585254
Valencia,2021,3,231,50,946.4658283,4.097254667965368,18.929316566,0.2164502164502164
Valencia,2021,4,244,69,1121.1319363,4.594803017622951,16.24828893188406,0.2827868852459016
Valencia,2021,5,240,64,1414.8863944,5.895359976666667,22.1075999125,0.2666666666666667
Valencia,2021,6,230,59,751.2650067,3.266369594347826,12.73330519830508,0.2565217391304348
Valencia,2021,7,247,58,1083.1669394,4.385291252631579,18.67529205862069,0.2348178137651822
Valencia,2021,8,234,62,1584.27415,6.77040235042735,25.55280887096774,0.264957264957265
Valencia,2021,9,222,55,1298.1769405,5.847643876126126,23.6032171,0.2477477477477477
Valencia,2021,10,229,68,1662.7313925,7.260835775109171,24.45193224264706,0.2969432314410481
Valencia,2021,11,209,53,1021.5714047,4.887901457894737,19.27493216415094,0.2535885167464115
Valencia,2021,12,180,70,1641.8924764,9.121624868888889,23.45560680571429,0.3888888888888889
Valencia,2022,1,215,71,1625.9013915,7.562332053488372,22.90001959859155,0.3302325581395349
Valencia,2022,2,197,61,1340.2647128,6.803374176649747,21.97155266885246,0.3096446700507614
Valencia,2022,3,179,67,2764.808674,15.44585851396648,41.26580110447762,0.3743016759776536
Valencia,2022,4,204,61,1802.0805438,8.833728155882353,29.54230399672131,0.2990196078431372
Valencia,2022,5,242,116,3574.1647235,14.76927571694215,30.81176485775862,0.4793388429752066
Valencia,2022,6,223,88,2022.8441683,9.07105008206278,22.98686554886363,0.3946188340807175
Valencia,2022,7,220,103,4853.187542,22.05994337272727,47.11832565048543,0.4681818181818182
Valencia,2022,8,204,74,2567.130577,12.58397341666667,34.69095374324324,0.3627450980392157
Valencia,2022,9,185,38,449.84195285,2.431578123513513,11.83794612763158,0.2054054054054054
Valencia,2022,10,185,44,785.08083787,4.243680204702702,17.84274631522727,0.2378378378378379
Valencia,2022,11,181,31,566.5658245,3.130197925414365,18.27631691935484,0.1712707182320442
Valencia,2022,12,182,31,377.6669432,2.075093094505494,12.18280461935484,0.1703296703296703
Valencia,2023,1,182,34,543.40361196,2.985734131648352,15.98245917529412,0.1868131868131868
Valencia,2023,2,165,20,214.6158342,1.300702025454545,10.73079171,0.1212121212121212
Valencia,2023,3,191,26,536.8869464,2.810926420942409,20.64949793846154,0.1361256544502618
Valencia,2023,4,190,34,1008.3152613,5.306922427894737,29.65633121470588,0.1789473684210526
Valencia,2023,5,220,52,884.2538765,4.019335802272727,17.00488224038462,0.2363636363636364
Valencia,2023,6,193,39,540.1908451,2.798916295854923,13.85104731025641,0.2020725388601036
Valencia,2023,7,199,36,541.3588746,2.720396354773869,15.03774651666667,0.1809045226130653
Valencia,2023,8,203,38,693.0266673,3.413924469458128,18.23754387631579,0.187192118226601
Valencia,2023,9,190,40,435.8363851,2.293875711052632,10.8959096275,0.2105263157894737
Valencia,2023,10,197,37,521.8105594,2.648784565482234,14.10298809189189,0.1878172588832487
Waigaoqiao,2017,1,806,39,354.4094633,0.4397139743176178,9.087422135897436,0.0483870967741935
Waigaoqiao,2017,2,724,27,239.87630536,0.3313208637569061,8.884307605925926,0.037292817679558
Waigaoqiao,2017,3,896,34,351.3274815,0.3921065641741071,10.33316122058823,0.0379464285714285
Waigaoqiao,2017,4,884,54,1075.3723357,1.216484542647059,19.91430251296297,0.0610859728506787
Waigaoqiao,2017,5,917,34,347.1388572,0.3785592772082879,10.20996638823529,0.0370774263904034
Waigaoqiao,2017,6,886,33,195.7144048,0.2208966194130926,5.93073953939394,0.0372460496613995
Waigaoqiao,2017,7,928,22,156.02820554,0.1681338421767241,7.09219116090909,0.0237068965517241
Waigaoqiao,2017,8,911,17,116.0784941,0.1274187641053787,6.828146711764706,0.0186608122941822
Waigaoqiao,2017,9,865,30,410.4441671,0.4745019272832369,13.68147223666667,0.0346820809248554
Waigaoqiao,2017,10,814,33,345.0975615,0.4239527782555282,10.45750186363636,0.0405405405405405
